Time,Price,Volume
2018-03-01 23:02:48,290.39,"11,932,051"
2018-03-01 23:03:04,290.39,"11,932,051"
2018-03-01 23:03:17,290.39,"11,932,051"
2018-03-01 23:03:29,290.39,"11,932,051"
2018-03-01 23:03:42,290.39,"11,932,051"
2018-03-01 23:03:54,290.39,"11,932,051"
2018-03-01 23:04:07,290.39,"11,932,051"
2018-03-01 23:04:20,290.39,"11,932,051"
2018-03-01 23:04:32,290.39,"11,932,051"
2018-03-01 23:04:45,290.39,"11,932,051"
2018-03-01 23:04:57,290.39,"11,932,051"
