1,829.98
2,829.17
3,828.4999
4,827.315
5,828.4999
6,829.73
7,829.45
8,829.92
9,829.85
10,828.2
11,828.4999
12,828.73
13,828.7101
14,828.95
15,828.8199
16,828.9999
17,828.41
18,829.06
19,829.4
20,829.66
21,829.72
22,829.46
23,829.92
24,830.18
25,830.83
26,831.62
27,831.67
28,831.22
29,831.8
30,831.8
31,832.6915
32,833.07
33,833.19
34,833.16
35,833.4
36,833.33
37,833.3525
38,832.7
39,832.56
40,832.2
41,831.87
42,831.87
43,832.12
44,832.19
