1,45.99
2,46.0502
3,46.04
4,46.04
5,46.015
6,45.99
7,46.05
8,46.11
9,46.12
10,46.1
11,46.03
12,46.065
13,46.065
14,46.02
15,46.05
16,46.05
17,46.05
18,45.98
19,46.01
20,46.01
21,46.05
22,46.04
23,46.06
24,46.145
25,46.175
26,46.245
27,46.26
28,46.28
29,46.26
30,46.29
31,46.29
32,46.35
33,46.41
34,46.4
35,46.4
36,46.35
37,46.3249
38,46.36
39,46.31
40,46.28
41,46.29
42,46.29
43,46.29
44,46.27
