1,136.5
2,136.6
3,136.79
4,136.74
5,136.6488
6,136.655
7,136.82
8,136.8258
9,136.79
10,136.3738
11,136.36
12,136.42
13,136.49
14,136.56
15,136.53
16,136.6
17,136.67
18,136.7096
19,136.67
20,136.5965
21,136.55
22,136.52
23,136.455
24,136.4015
25,136.37
26,136.44
27,136.59
28,136.6
29,136.59
30,136.665
31,136.7314
32,136.78
33,136.78
34,136.7053
35,136.7737
36,136.7899
37,136.79
38,136.6899
39,136.8
40,136.94
41,136.8701
42,136.8
43,136.8776
