Time,Open,High,Low,Close,Volume
"Nov 07, 2017",189.58,189.86,187.00,188.51,"17,781,000"
"Nov 06, 2017",184.07,188.25,184.00,187.84,"19,873,100"
"Nov 03, 2017",186.51,186.93,182.06,183.21,"19,697,300"
"Nov 02, 2017",190.99,191.22,183.31,184.81,"41,239,900"
"Nov 01, 2017",187.88,188.88,183.58,186.08,"28,594,700"
"Oct 31, 2017",183.57,185.12,181.81,184.89,"21,256,700"
"Oct 30, 2017",178.43,181.90,177.59,181.58,"20,219,700"
"Oct 27, 2017",173.19,177.00,171.11,176.15,"19,712,600"
"Oct 26, 2017",170.62,171.45,168.58,170.32,"13,527,400"
"Oct 25, 2017",174.69,175.44,169.30,170.22,"18,109,400"
"Oct 24, 2017",174.00,175.98,173.26,173.70,"11,946,000"
"Oct 23, 2017",177.80,178.01,173.05,173.13,"17,610,900"
"Oct 20, 2017",179.02,179.52,177.08,177.32,"11,953,200"
"Oct 19, 2017",177.00,179.61,175.45,177.93,"13,539,000"
"Oct 18, 2017",177.09,180.00,176.28,179.61,"21,736,500"
"Oct 17, 2017",179.58,180.12,175.30,175.32,"20,132,200"
"Oct 16, 2017",180.00,180.05,178.51,179.56,"12,855,900"
"Oct 13, 2017",180.96,181.40,177.97,178.45,"18,107,700"
"Oct 12, 2017",184.04,184.39,180.35,180.53,"15,441,200"
"Oct 11, 2017",183.00,184.70,182.60,184.69,"11,974,400"
"Oct 10, 2017",181.65,184.46,181.36,183.12,"13,201,300"
"Oct 09, 2017",178.97,183.13,178.75,182.09,"15,011,600"
"Oct 06, 2017",177.85,179.87,177.61,179.20,"8,749,300"
"Oct 05, 2017",179.00,179.73,176.03,178.89,"11,895,300"
"Oct 04, 2017",178.06,180.00,177.30,178.71,"11,420,600"
"Oct 03, 2017",176.06,178.78,173.61,178.56,"16,714,600"
"Oct 02, 2017",174.57,175.13,172.57,173.61,"12,563,400"
"Sep 29, 2017",171.11,173.54,170.74,172.71,"13,401,800"
"Sep 28, 2017",170.91,171.88,169.57,170.24,"13,957,000"
"Sep 27, 2017",169.84,171.95,169.45,170.99,"19,444,200"
"Sep 26, 2017",170.01,171.90,166.79,167.02,"23,696,200"
"Sep 25, 2017",176.48,177.00,167.50,169.59,"34,033,700"
"Sep 22, 2017",176.20,178.42,175.68,178.14,"12,749,700"
"Sep 21, 2017",178.05,178.86,175.30,177.39,"14,578,800"
"Sep 20, 2017",180.02,180.50,176.15,177.95,"15,396,700"
"Sep 19, 2017",180.69,180.87,179.25,180.07,"14,751,900"
"Sep 18, 2017",178.89,180.29,177.75,179.98,"22,919,800"
"Sep 15, 2017",177.90,179.75,176.70,176.70,"26,567,600"
"Sep 14, 2017",177.54,179.93,176.02,177.10,"22,827,700"
"Sep 13, 2017",175.75,179.10,175.56,178.97,"22,060,700"
"Sep 12, 2017",174.89,175.62,173.37,175.31,"15,629,700"
"Sep 11, 2017",171.50,174.20,171.50,174.06,"18,257,900"
"Sep 08, 2017",169.99,171.22,168.92,169.00,"12,345,300"
"Sep 07, 2017",169.26,170.97,168.00,170.48,"15,141,900"
"Sep 06, 2017",170.17,171.11,167.00,168.14,"19,988,300"
"Sep 05, 2017",169.47,171.93,168.74,169.92,"14,943,600"
"Sep 01, 2017",171.99,172.39,170.65,171.04,"11,166,600"
"Aug 31, 2017",172.54,172.90,170.25,171.74,"16,486,800"
"Aug 30, 2017",169.15,172.39,169.15,171.25,"17,770,000"
"Aug 29, 2017",165.15,169.23,164.35,167.41,"19,587,300"
"Aug 28, 2017",171.15,171.34,167.06,168.30,"24,615,900"
"Aug 25, 2017",174.80,174.94,171.11,171.74,"24,184,700"
"Aug 24, 2017",177.00,177.00,174.30,175.00,"20,795,200"
"Aug 23, 2017",172.90,176.23,172.75,175.80,"21,939,000"
"Aug 22, 2017",170.02,174.77,169.64,174.46,"24,481,900"
"Aug 21, 2017",168.29,170.60,166.98,169.25,"22,352,300"
"Aug 18, 2017",165.36,169.50,164.10,167.50,"31,492,500"
"Aug 17, 2017",166.12,168.00,163.51,163.92,"56,840,300"
"Aug 16, 2017",160.00,160.35,158.54,159.50,"21,318,300"
"Aug 15, 2017",155.74,158.32,154.00,157.75,"18,635,700"
"Aug 14, 2017",154.77,155.08,153.10,154.61,"14,601,800"
"Aug 11, 2017",150.51,152.57,147.50,151.70,"22,327,400"
"Aug 10, 2017",156.20,156.50,151.25,151.77,"19,298,900"
"Aug 09, 2017",156.05,157.71,155.20,157.49,"11,022,600"
"Aug 08, 2017",158.56,159.84,156.80,157.50,"15,447,100"
"Aug 07, 2017",154.83,158.99,154.37,158.84,"15,906,400"
"Aug 04, 2017",154.32,154.32,152.16,153.33,"10,035,600"
"Aug 03, 2017",152.10,153.80,149.60,153.32,"12,435,400"
"Aug 02, 2017",155.47,155.75,149.10,151.91,"19,529,300"
"Aug 01, 2017",156.25,156.61,153.80,154.73,"12,035,300"
"Jul 31, 2017",158.90,159.39,153.50,154.95,"17,782,400"
"Jul 28, 2017",153.96,158.96,152.82,157.56,"14,449,400"
"Jul 27, 2017",157.85,160.39,151.33,154.15,"26,058,500"
"Jul 26, 2017",152.53,156.00,152.36,155.79,"14,466,300"
"Jul 25, 2017",152.36,152.75,150.85,152.44,"8,460,300"
"Jul 24, 2017",152.77,153.23,151.60,152.26,"10,649,100"
"Jul 21, 2017",151.79,152.15,150.31,151.89,"11,452,700"
"Jul 20, 2017",153.96,154.12,151.84,152.11,"16,739,800"
"Jul 19, 2017",155.14,156.41,152.64,153.15,"16,896,100"
"Jul 18, 2017",151.08,154.60,150.48,153.75,"15,313,000"
"Jul 17, 2017",153.53,153.70,150.42,151.23,"15,342,700"
"Jul 14, 2017",150.12,152.25,149.69,151.83,"11,469,400"
"Jul 13, 2017",149.52,150.00,148.00,149.52,"11,683,400"
"Jul 12, 2017",147.38,149.30,146.85,149.00,"14,955,800"
"Jul 11, 2017",144.29,145.87,143.26,145.81,"13,519,900"
"Jul 10, 2017",143.00,144.16,142.25,143.81,"10,351,500"
"Jul 07, 2017",142.65,143.38,141.83,142.43,"8,046,200"
"Jul 06, 2017",143.01,143.62,141.83,142.20,"11,934,200"
"Jul 05, 2017",141.16,145.00,140.33,144.87,"16,995,800"
"Jul 03, 2017",141.75,142.49,139.49,140.99,"6,975,700"
"Jun 30, 2017",141.03,142.38,139.92,140.90,"12,276,700"
"Jun 29, 2017",143.16,143.56,137.52,140.81,"24,130,300"
"Jun 28, 2017",142.65,144.37,141.48,143.95,"17,759,800"
"Jun 27, 2017",143.90,144.38,141.10,141.53,"17,374,800"
"Jun 26, 2017",144.03,145.36,141.27,142.73,"17,828,100"
"Jun 23, 2017",142.10,143.34,141.60,143.01,"11,759,000"
"Jun 22, 2017",142.05,144.68,140.88,142.27,"21,897,600"
"Jun 21, 2017",138.82,143.50,138.02,143.29,"30,911,600"
"Jun 20, 2017",140.08,140.63,137.93,138.38,"20,580,500"
"Jun 19, 2017",137.81,140.40,137.40,139.47,"24,951,600"
"Jun 16, 2017",136.28,136.50,133.55,134.87,"36,431,300"
"Jun 15, 2017",135.64,135.67,133.10,135.08,"30,510,400"
"Jun 14, 2017",137.80,139.25,135.26,136.67,"32,862,000"
"Jun 13, 2017",141.88,142.24,135.90,136.60,"40,879,600"
"Jun 12, 2017",139.17,139.39,136.05,139.08,"32,177,600"
"Jun 09, 2017",142.34,148.29,137.01,139.44,"54,367,400"
"Jun 08, 2017",142.51,143.70,135.21,142.34,"80,936,900"
"Jun 07, 2017",125.08,125.91,124.11,125.64,"9,431,600"
"Jun 06, 2017",125.37,126.20,124.27,124.62,"9,257,100"
"Jun 05, 2017",124.02,125.56,123.87,125.37,"10,030,600"
"Jun 02, 2017",123.72,124.53,123.24,124.13,"7,342,100"
"Jun 01, 2017",122.82,124.00,122.26,123.97,"8,901,400"
"May 31, 2017",123.64,124.18,122.00,122.46,"11,582,200"
"May 30, 2017",124.08,124.88,123.53,123.91,"8,343,400"
"May 26, 2017",123.93,124.65,123.10,123.99,"7,558,900"
"May 25, 2017",123.74,124.45,122.31,123.63,"12,486,500"
"May 24, 2017",123.07,123.68,121.95,122.81,"8,371,500"
"May 23, 2017",124.67,125.68,122.85,122.93,"14,370,100"
"May 22, 2017",124.98,125.59,123.56,124.75,"13,493,200"
"May 19, 2017",123.96,126.40,123.07,123.22,"21,101,700"
"May 18, 2017",116.31,122.63,114.00,121.27,"37,121,900"
"May 17, 2017",123.25,123.89,120.50,120.72,"19,834,700"
"May 16, 2017",121.98,124.34,121.74,124.02,"18,222,100"
"May 15, 2017",121.03,121.49,120.03,121.40,"11,125,500"
"May 12, 2017",120.16,120.47,119.51,120.34,"9,823,900"
"May 11, 2017",120.13,120.50,118.25,120.16,"11,375,500"
"May 10, 2017",120.01,120.33,119.10,119.98,"9,347,300"
"May 09, 2017",118.62,120.00,118.07,120.00,"15,219,900"
"May 08, 2017",116.90,117.51,116.20,116.86,"6,461,900"
"May 05, 2017",116.05,116.15,114.80,116.04,"7,099,400"
"May 04, 2017",115.94,116.41,115.15,115.86,"6,977,800"
"May 03, 2017",117.95,118.00,115.12,116.57,"10,591,100"
"May 02, 2017",117.07,118.69,117.00,118.09,"10,048,200"
"May 01, 2017",115.63,117.24,115.50,116.68,"7,332,100"
"Apr 28, 2017",115.90,115.99,115.00,115.50,"6,955,700"
"Apr 27, 2017",115.00,115.96,114.83,115.43,"9,441,500"
"Apr 26, 2017",115.37,115.75,114.62,114.97,"6,678,800"
"Apr 25, 2017",115.54,115.82,114.80,115.48,"11,434,600"
"Apr 24, 2017",114.04,115.16,114.02,114.86,"13,386,600"
"Apr 21, 2017",112.80,113.17,112.30,113.11,"8,968,300"
"Apr 20, 2017",111.53,113.60,111.48,112.96,"13,773,500"
"Apr 19, 2017",111.99,112.20,110.57,110.76,"9,603,800"
"Apr 18, 2017",111.20,112.20,110.87,111.23,"8,305,100"
"Apr 17, 2017",110.91,111.87,110.30,111.76,"7,128,100"
"Apr 13, 2017",110.72,111.45,109.82,110.21,"6,857,000"
"Apr 12, 2017",110.50,111.70,110.31,110.63,"8,099,800"
"Apr 11, 2017",111.40,111.79,109.46,110.44,"10,012,100"
"Apr 10, 2017",109.00,111.88,108.84,111.70,"14,798,600"
"Apr 07, 2017",107.88,109.07,106.76,108.99,"8,354,900"
"Apr 06, 2017",107.59,108.42,107.15,108.04,"5,211,100"
"Apr 05, 2017",108.36,108.82,107.32,107.44,"8,205,400"
"Apr 04, 2017",107.87,108.26,106.88,107.52,"6,480,100"
"Apr 03, 2017",108.85,109.47,107.52,108.09,"8,391,400"
"Mar 31, 2017",108.50,109.12,107.78,107.83,"9,002,800"
"Mar 30, 2017",109.73,110.45,108.66,108.85,"10,592,500"
"Mar 29, 2017",107.97,109.74,107.69,109.51,"8,788,700"
"Mar 28, 2017",108.23,108.95,107.46,107.80,"6,472,000"
"Mar 27, 2017",106.65,108.19,106.51,108.08,"7,709,400"
"Mar 24, 2017",108.40,109.13,107.23,108.04,"7,578,400"
"Mar 23, 2017",106.95,108.83,106.44,108.25,"13,410,800"
"Mar 22, 2017",104.64,106.12,103.98,106.09,"7,153,000"
"Mar 21, 2017",108.46,108.70,104.70,105.09,"13,877,700"
"Mar 20, 2017",106.23,108.20,105.94,107.25,"12,447,900"
"Mar 17, 2017",105.17,106.50,104.86,105.61,"8,778,900"
"Mar 16, 2017",105.25,105.65,104.30,105.63,"12,445,200"
"Mar 15, 2017",104.37,104.49,102.60,103.69,"11,695,200"
"Mar 14, 2017",104.61,106.00,103.82,104.25,"7,748,400"
"Mar 13, 2017",103.52,106.25,103.47,105.18,"16,118,900"
"Mar 10, 2017",103.43,103.70,102.63,103.39,"4,120,700"
"Mar 09, 2017",102.97,103.75,102.76,103.24,"4,523,600"
"Mar 08, 2017",102.63,104.29,102.54,103.22,"7,066,700"
"Mar 07, 2017",102.30,103.31,102.11,102.63,"4,985,200"
"Mar 06, 2017",102.76,103.25,102.10,102.31,"6,290,700"
"Mar 03, 2017",102.99,103.42,102.44,103.31,"6,320,900"
"Mar 02, 2017",103.80,104.58,102.77,103.19,"7,983,000"
