Time,Price,Volume
2018-03-01 20:53:42,"1,069.52","2,515,910"
2018-03-01 20:53:55,"1,069.52","2,515,910"
2018-03-01 20:54:07,"1,069.52","2,515,910"
2018-03-01 20:54:19,"1,069.52","2,515,910"
2018-03-01 20:54:32,"1,069.52","2,515,910"
2018-03-01 20:54:44,"1,069.52","2,515,910"
2018-03-01 20:54:57,"1,069.52","2,515,910"
2018-03-01 20:55:09,"1,069.52","2,515,910"
2018-03-01 20:55:21,"1,069.52","2,515,910"
2018-03-01 20:55:34,"1,069.52","2,515,910"
