date,5. volume,4. close,2. high,1. open,3. low
2018-04-26 15:17:00,3168.0,283.46,283.65,283.65,283.35
2018-04-26 15:18:00,2050.0,283.575,283.61,283.47,283.47
2018-04-26 15:19:00,3600.0,283.65,283.72,283.54,283.54
2018-04-26 15:20:00,3946.0,283.53,283.63,283.57,283.44
2018-04-26 15:21:00,2650.0,283.66,283.67,283.66,283.49
2018-04-26 15:22:00,1282.0,283.44,283.6091,283.56,283.44
2018-04-26 15:23:00,6759.0,283.6,283.7,283.55,283.53
2018-04-26 15:24:00,7236.0,283.8501,283.9,283.74,283.74
2018-04-26 15:25:00,8404.0,283.97,283.99,283.9,283.76
2018-04-26 15:26:00,2257.0,283.79,283.9711,283.9,283.79
2018-04-26 15:27:00,7963.0,284.05,284.09,283.79,283.79
2018-04-26 15:28:00,4986.0,284.22,284.22,283.9864,283.9864
2018-04-26 15:29:00,6022.0,284.1667,284.3091,284.25,284.1
2018-04-26 15:30:00,6946.0,283.957,284.25,284.21,283.83
2018-04-26 15:31:00,7035.0,283.7826,284.11,284.03,283.7826
2018-04-26 15:32:00,6319.0,283.9927,284.13,283.92,283.92
2018-04-26 15:33:00,8818.0,284.33,284.33,283.985,283.95
2018-04-26 15:34:00,10198.0,284.32,284.45,284.17,284.17
2018-04-26 15:35:00,11971.0,284.7,284.7,284.3528,284.28
2018-04-26 15:36:00,5730.0,284.65,284.67,284.67,284.46
2018-04-26 15:37:00,8189.0,284.41,284.69,284.55,284.41
2018-04-26 15:38:00,2452.0,284.65,284.65,284.4088,284.4088
2018-04-26 15:39:00,7464.0,284.57,284.58,284.52,284.36
2018-04-26 15:40:00,1211.0,284.575,284.575,284.4465,284.4465
2018-04-26 15:41:00,4408.0,284.58,284.58,284.5,284.4202
2018-04-26 15:42:00,7779.0,284.33,284.65,284.52,284.33
2018-04-26 15:43:00,8845.0,284.6201,284.73,284.3838,284.3838
2018-04-26 15:44:00,30180.0,285.07,285.28,284.7,284.66
2018-04-26 15:45:00,6555.0,285.25,285.2999,285.05,285.0
2018-04-26 15:46:00,18162.0,284.81,285.1733,285.08,284.81
2018-04-26 15:47:00,5900.0,284.84,284.9215,284.7674,284.76
2018-04-26 15:48:00,7808.0,284.8077,284.9787,284.895,284.77
2018-04-26 15:49:00,9795.0,284.67,284.8408,284.8398,284.67
2018-04-26 15:50:00,14038.0,284.88,285.0,284.66,284.63
2018-04-26 15:51:00,7386.0,284.7,285.01,285.01,284.69
2018-04-26 15:52:00,6900.0,284.92,284.95,284.735,284.7323
2018-04-26 15:53:00,13986.0,285.0,285.07,284.95,284.76
2018-04-26 15:54:00,15179.0,285.1255,285.2,285.05,285.05
2018-04-26 15:55:00,8017.0,285.07,285.14,285.08,284.93
2018-04-26 15:56:00,15474.0,285.32,285.38,285.08,285.061
2018-04-26 15:57:00,15041.0,285.43,285.5,285.28,285.2118
2018-04-26 15:58:00,14416.0,285.32,285.48,285.39,285.26
2018-04-26 15:59:00,28679.0,285.695,285.695,285.355,285.32
2018-04-26 16:00:00,105376.0,285.48,285.79,285.73,285.42
