date,5. volume,4. close,2. high,1. open,3. low
2018-04-26 14:18:00,757.0,100.96,100.96,100.9548,100.9548
2018-04-26 14:19:00,1698.0,100.989,100.989,100.94,100.88
2018-04-26 14:20:00,350.0,100.95,100.95,100.9457,100.9457
2018-04-26 14:21:00,100.0,100.96,100.96,100.96,100.96
2018-04-26 14:22:00,2500.0,100.995,101.0,100.962,100.96
2018-04-26 14:23:00,200.0,101.01,101.01,100.99,100.99
2018-04-26 14:24:00,1538.0,101.12,101.12,100.99,100.99
2018-04-26 14:25:00,1600.0,100.98,101.085,101.05,100.96
2018-04-26 14:26:00,250.0,100.9457,100.9457,100.9457,100.9457
2018-04-26 14:27:00,2000.0,100.91,100.95,100.93,100.91
2018-04-26 14:28:00,900.0,100.96,100.96,100.93,100.93
2018-04-26 14:29:00,2600.0,101.04,101.05,100.97,100.97
2018-04-26 14:31:00,1200.0,101.02,101.065,101.065,100.96
2018-04-26 14:33:00,1490.0,100.95,100.975,100.95,100.92
2018-04-26 14:34:00,2700.0,101.08,101.08,100.97,100.97
2018-04-26 14:35:00,100.0,101.08,101.08,101.08,101.08
2018-04-26 14:36:00,850.0,101.09,101.1,101.1,101.05
2018-04-26 14:37:00,1200.0,101.0,101.05,101.05,101.0
2018-04-26 14:38:00,3400.0,101.06,101.1,100.97,100.91
2018-04-26 14:39:00,100.0,101.11,101.11,101.11,101.11
2018-04-26 14:40:00,100.0,101.11,101.11,101.11,101.11
2018-04-26 14:41:00,1495.0,101.18,101.22,101.085,101.085
2018-04-26 14:42:00,400.0,101.24,101.26,101.26,101.225
2018-04-26 14:43:00,1650.0,101.33,101.37,101.29,101.29
2018-04-26 14:44:00,1900.0,101.27,101.315,101.3043,101.27
2018-04-26 14:45:00,600.0,101.34,101.34,101.3,101.3
2018-04-26 14:46:00,900.0,101.34,101.3632,101.3632,101.3
2018-04-26 14:47:00,2300.0,101.35,101.35,101.29,101.22
2018-04-26 14:48:00,9333.0,101.39,101.49,101.346,101.31
2018-04-26 14:49:00,2500.0,101.44,101.45,101.4376,101.38
2018-04-26 14:50:00,1000.0,101.34,101.39,101.38,101.34
