date,5. volume,4. close,2. high,1. open,3. low
2018-04-26 14:21:00,5499.0,313.6848,313.75,313.65,313.57
2018-04-26 14:22:00,11163.0,313.4767,313.697,313.697,313.4767
2018-04-26 14:23:00,5669.0,313.33,313.7,313.5399,313.33
2018-04-26 14:24:00,12300.0,313.7152,313.79,313.49,313.49
2018-04-26 14:25:00,12512.0,313.44,313.99,313.7519,313.33
2018-04-26 14:26:00,5577.0,313.2783,313.64,313.559,313.22
2018-04-26 14:27:00,17391.0,313.09,313.35,313.3,313.05
2018-04-26 14:28:00,5307.0,313.29,313.37,313.1,313.0945
2018-04-26 14:29:00,8778.0,313.39,313.52,313.275,313.16
2018-04-26 14:30:00,900.0,313.52,313.52,313.39,313.39
2018-04-26 14:31:00,7736.0,313.54,313.67,313.53,313.3747
2018-04-26 14:32:00,9062.0,313.67,313.7899,313.59,313.54
2018-04-26 14:33:00,7828.0,313.69,313.79,313.7468,313.56
2018-04-26 14:34:00,4869.0,313.83,313.94,313.7336,313.57
2018-04-26 14:35:00,10606.0,313.89,314.08,313.96,313.8501
2018-04-26 14:36:00,11289.0,313.68,313.9278,313.9278,313.58
2018-04-26 14:37:00,5510.0,313.58,313.75,313.67,313.45
2018-04-26 14:38:00,8872.0,313.7499,313.7499,313.62,313.41
2018-04-26 14:39:00,6914.0,313.6,313.862,313.75,313.54
2018-04-26 14:40:00,12974.0,313.8,313.9158,313.585,313.51
2018-04-26 14:41:00,10506.0,314.2,314.235,314.0,313.97
2018-04-26 14:42:00,10239.0,314.41,314.5025,314.2144,314.12
2018-04-26 14:43:00,14427.0,314.5632,314.66,314.3611,314.35
2018-04-26 14:44:00,10418.0,314.5272,314.5822,314.5822,314.34
2018-04-26 14:45:00,4033.0,314.59,314.67,314.6,314.52
2018-04-26 14:46:00,9557.0,314.4394,314.67,314.65,314.4394
2018-04-26 14:47:00,5259.0,314.5748,314.6,314.57,314.39
2018-04-26 14:48:00,2764.0,314.375,314.61,314.61,314.31
2018-04-26 14:49:00,10020.0,314.31,314.5,314.3165,314.25
2018-04-26 14:50:00,8705.0,314.2325,314.45,314.45,314.0035
2018-04-26 14:51:00,4850.0,314.18,314.38,314.28,314.18
2018-04-26 14:52:00,5802.0,314.19,314.26,314.22,313.91
2018-04-26 14:53:00,2586.0,313.951,314.18,314.18,313.951
2018-04-26 14:54:00,15851.0,313.81,314.0,313.978,313.45
2018-04-26 14:55:00,5417.0,314.02,314.08,313.86,313.86
2018-04-26 14:56:00,4942.0,313.96,314.08,314.08,313.84
2018-04-26 14:57:00,5201.0,313.74,314.02,313.99,313.73
2018-04-26 14:58:00,6662.0,313.7852,313.97,313.74,313.7249
2018-04-26 14:59:00,4600.0,313.94,313.94,313.83,313.69
2018-04-26 15:00:00,3450.0,314.07,314.085,313.96,313.89
2018-04-26 15:01:00,3331.0,314.09,314.1809,314.07,313.94
2018-04-26 15:02:00,11063.0,314.18,314.37,314.126,314.0502
2018-04-26 15:03:00,6348.0,314.33,314.33,314.24,314.1932
2018-04-26 15:04:00,8142.0,314.354,314.46,314.38,314.25
2018-04-26 15:05:00,3321.0,314.4328,314.5,314.41,314.37
2018-04-26 15:06:00,4768.0,314.4,314.4159,314.41,314.31
2018-04-26 15:07:00,20228.0,314.475,314.62,314.406,314.25
2018-04-26 15:08:00,4926.0,314.44,314.58,314.46,314.33
2018-04-26 15:09:00,6803.0,314.3699,314.51,314.51,314.2
2018-04-26 15:10:00,8982.0,313.99,314.39,314.35,313.98
2018-04-26 15:11:00,8558.0,314.072,314.2,314.0,313.96
2018-04-26 15:12:00,4132.0,314.105,314.18,314.1068,314.02
2018-04-26 15:13:00,6422.0,313.95,314.19,314.13,313.87
2018-04-26 15:14:00,3702.0,314.23,314.3,313.9836,313.9836
2018-04-26 15:15:00,9050.0,314.525,314.525,314.274,314.27
2018-04-26 15:16:00,11224.0,314.64,314.6699,314.5201,314.44
2018-04-26 15:17:00,7475.0,314.3651,314.65,314.6,314.34
2018-04-26 15:18:00,5557.0,314.3,314.3927,314.355,314.22
2018-04-26 15:19:00,6695.0,314.28,314.37,314.2948,314.275
2018-04-26 15:20:00,4647.0,314.19,314.325,314.3,314.1577
2018-04-26 15:21:00,10737.0,313.714,314.17,314.17,313.58
2018-04-26 15:22:00,5517.0,313.79,313.79,313.66,313.6203
2018-04-26 15:23:00,8501.0,314.04,314.063,313.83,313.79
2018-04-26 15:24:00,8407.0,314.1199,314.24,314.0772,313.9654
2018-04-26 15:25:00,5996.0,314.005,314.1299,313.95,313.81
2018-04-26 15:26:00,5812.0,314.0,314.14,313.9652,313.9568
2018-04-26 15:27:00,10874.0,313.9,314.0725,314.02,313.9
2018-04-26 15:28:00,6927.0,314.0617,314.09,313.82,313.82
2018-04-26 15:29:00,6473.0,313.74,314.07,314.07,313.712
2018-04-26 15:30:00,9529.0,313.616,313.745,313.68,313.342
2018-04-26 15:31:00,9269.0,313.65,313.96,313.59,313.57
2018-04-26 15:32:00,11106.0,313.6,313.81,313.66,313.58
2018-04-26 15:33:00,5636.0,313.43,313.52,313.52,313.4164
2018-04-26 15:34:00,11421.0,313.73,313.865,313.49,313.49
2018-04-26 15:35:00,15427.0,313.91,314.05,313.79,313.7412
2018-04-26 15:36:00,8990.0,313.79,314.0,313.95,313.605
2018-04-26 15:37:00,6262.0,313.84,313.8856,313.78,313.6299
2018-04-26 15:38:00,11912.0,314.05,314.05,313.8676,313.76
2018-04-26 15:39:00,13355.0,313.831,314.02,314.02,313.79
2018-04-26 15:40:00,9299.0,313.9105,314.03,313.85,313.8
2018-04-26 15:41:00,12296.0,313.8722,313.8722,313.85,313.39
2018-04-26 15:42:00,13795.0,313.7,313.96,313.8798,313.7
2018-04-26 15:43:00,9743.0,313.72,313.91,313.76,313.72
2018-04-26 15:44:00,9161.0,314.04,314.09,313.735,313.7
2018-04-26 15:45:00,16867.0,314.025,314.14,314.03,313.77
2018-04-26 15:46:00,25816.0,313.83,314.1463,313.99,313.725
2018-04-26 15:47:00,11762.0,313.675,313.78,313.74,313.5
2018-04-26 15:48:00,20849.0,313.8334,314.12,313.7,313.64
2018-04-26 15:49:00,22684.0,313.9,313.97,313.8598,313.69
2018-04-26 15:50:00,35099.0,313.84,314.13,313.83,313.37
2018-04-26 15:51:00,24358.0,313.44,313.75,313.66,313.39
2018-04-26 15:52:00,18440.0,313.45,313.51,313.4033,313.33
2018-04-26 15:53:00,19885.0,313.78,313.789,313.44,313.38
2018-04-26 15:54:00,38984.0,314.27,314.32,313.85,313.8175
2018-04-26 15:55:00,43952.0,314.32,314.46,314.28,314.11
2018-04-26 15:56:00,45265.0,314.57,314.63,314.32,314.31
2018-04-26 15:57:00,44285.0,314.64,314.71,314.56,314.4872
2018-04-26 15:58:00,27733.0,314.11,314.65,314.65,314.11
2018-04-26 15:59:00,41217.0,314.2,314.2,314.14,313.83
2018-04-26 16:00:00,280679.0,313.98,314.33,314.24,313.98
