Time,Price,Volume
2018-03-01 22:59:34,32.24,"25,032,477"
2018-03-01 22:59:46,32.24,"25,032,477"
2018-03-01 22:59:59,32.24,"25,032,477"
2018-03-01 23:00:11,32.24,"25,032,477"
2018-03-01 23:00:26,32.24,"25,032,477"
2018-03-01 23:00:39,32.24,"25,032,477"
2018-03-01 23:00:51,32.24,"25,032,477"
2018-03-01 23:01:04,32.24,"25,032,477"
2018-03-01 23:01:17,32.24,"25,032,477"
2018-03-01 23:01:29,32.24,"25,032,477"
2018-03-01 23:01:42,32.24,"25,032,477"
