Time,Open,High,Low,Close,Volume
"Dec 05, 2017",67.10,69.38,66.62,68.13,"11,963,100"
"Dec 04, 2017",71.06,71.34,68.16,68.31,"15,533,600"
"Dec 01, 2017",69.80,71.25,69.47,70.10,"19,712,900"
"Nov 30, 2017",70.31,70.84,69.37,70.06,"19,215,600"
"Nov 29, 2017",71.61,71.70,68.51,70.36,"15,976,000"
"Nov 28, 2017",72.25,72.48,71.49,71.98,"11,936,700"
"Nov 27, 2017",72.82,73.12,71.92,72.07,"7,630,100"
"Nov 24, 2017",72.47,73.18,72.31,72.93,"3,356,300"
"Nov 22, 2017",73.02,73.25,72.46,72.60,"6,721,500"
"Nov 21, 2017",72.66,73.14,72.31,72.85,"9,514,300"
"Nov 20, 2017",71.60,72.53,71.43,71.95,"14,666,300"
"Nov 17, 2017",70.81,71.37,70.74,71.02,"14,298,500"
"Nov 16, 2017",69.80,71.22,69.80,70.75,"7,509,900"
"Nov 15, 2017",68.23,69.55,68.05,69.43,"9,144,200"
"Nov 14, 2017",70.00,70.15,69.10,69.52,"5,194,100"
"Nov 13, 2017",70.66,71.39,70.01,70.27,"5,256,900"
"Nov 10, 2017",70.60,70.75,69.94,70.55,"4,439,900"
"Nov 09, 2017",70.46,70.68,68.77,70.19,"10,054,900"
"Nov 08, 2017",72.00,72.20,71.09,71.16,"7,363,100"
"Nov 07, 2017",72.20,72.47,71.62,72.22,"9,164,800"
"Nov 06, 2017",70.27,71.96,70.27,71.71,"7,129,300"
"Nov 03, 2017",71.01,71.40,69.84,70.23,"6,321,500"
"Nov 02, 2017",72.06,72.47,69.84,70.51,"10,054,600"
"Nov 01, 2017",70.85,71.39,69.84,70.59,"9,883,600"
"Oct 31, 2017",69.50,70.27,68.96,70.12,"10,680,500"
"Oct 30, 2017",68.04,68.96,67.94,68.86,"7,764,600"
"Oct 27, 2017",66.60,67.73,65.87,67.52,"7,607,800"
"Oct 26, 2017",65.50,66.01,65.07,65.57,"4,967,300"
"Oct 25, 2017",66.66,67.04,65.19,65.40,"4,550,600"
"Oct 24, 2017",66.69,67.20,66.40,66.61,"3,667,000"
"Oct 23, 2017",67.63,68.00,66.40,66.51,"3,959,100"
"Oct 20, 2017",67.65,68.36,67.45,67.51,"7,149,400"
"Oct 19, 2017",66.97,67.54,66.65,67.45,"4,271,300"
"Oct 18, 2017",67.20,68.04,66.98,67.79,"5,361,800"
"Oct 17, 2017",68.00,68.10,66.63,66.78,"4,264,400"
"Oct 16, 2017",67.91,68.13,67.36,68.04,"4,523,200"
"Oct 13, 2017",68.17,68.18,67.38,67.52,"3,380,900"
"Oct 12, 2017",69.00,69.23,67.80,67.91,"4,111,000"
"Oct 11, 2017",68.75,69.38,68.71,69.22,"4,251,800"
"Oct 10, 2017",68.51,69.51,68.51,68.93,"5,689,000"
"Oct 09, 2017",67.85,69.06,67.75,68.74,"2,763,900"
"Oct 06, 2017",67.49,68.08,67.32,67.85,"1,939,100"
"Oct 05, 2017",67.75,68.10,66.96,67.72,"3,451,700"
"Oct 04, 2017",67.79,68.22,67.48,67.66,"4,289,700"
"Oct 03, 2017",67.19,67.93,66.96,67.81,"5,709,600"
"Oct 02, 2017",66.60,66.98,66.29,66.51,"20,424,000"
"Sep 29, 2017",65.64,66.61,65.64,66.24,"5,452,400"
"Sep 28, 2017",65.90,66.19,65.54,65.58,"7,214,800"
"Sep 27, 2017",65.13,66.27,65.01,65.80,"13,978,900"
"Sep 26, 2017",65.08,65.82,64.24,64.45,"6,654,400"
"Sep 25, 2017",67.00,67.00,64.21,64.96,"18,001,300"
"Sep 22, 2017",66.45,67.39,66.23,67.34,"8,523,300"
"Sep 21, 2017",67.00,67.22,66.06,66.59,"4,123,900"
"Sep 20, 2017",67.37,67.59,66.40,66.92,"11,434,000"
"Sep 19, 2017",67.30,67.61,67.07,67.43,"4,478,700"
"Sep 18, 2017",67.00,67.28,66.56,67.11,"5,323,800"
"Sep 15, 2017",66.39,66.66,66.02,66.41,"8,589,600"
"Sep 14, 2017",66.26,66.91,65.72,66.08,"11,463,600"
"Sep 13, 2017",65.40,66.71,65.40,66.52,"10,760,800"
"Sep 12, 2017",65.30,65.63,65.06,65.36,"6,672,100"
"Sep 11, 2017",64.69,65.26,64.40,65.14,"5,464,300"
"Sep 08, 2017",63.72,64.34,63.50,63.58,"3,298,300"
"Sep 07, 2017",63.56,64.18,63.17,64.02,"3,944,200"
"Sep 06, 2017",63.71,64.28,62.90,63.32,"4,876,000"
"Sep 05, 2017",63.53,64.30,63.28,63.86,"3,277,300"
"Sep 01, 2017",64.17,64.38,63.86,64.05,"2,191,300"
"Aug 31, 2017",64.50,64.76,63.84,64.08,"3,676,500"
"Aug 30, 2017",63.65,64.58,63.63,64.16,"5,288,300"
"Aug 29, 2017",62.30,63.72,62.10,63.17,"3,590,100"
"Aug 28, 2017",64.43,64.43,63.13,63.53,"5,567,400"
"Aug 25, 2017",65.41,65.56,64.26,64.51,"5,940,800"
"Aug 24, 2017",66.06,66.20,65.34,65.50,"4,055,800"
"Aug 23, 2017",65.01,66.00,64.64,65.82,"4,130,900"
"Aug 22, 2017",63.76,65.52,63.76,65.42,"5,627,200"
"Aug 21, 2017",63.15,64.00,62.90,63.60,"4,594,100"
"Aug 18, 2017",62.36,63.70,62.06,63.07,"13,008,700"
"Aug 17, 2017",63.05,63.46,62.09,62.20,"11,943,600"
"Aug 16, 2017",60.43,60.85,60.21,60.65,"7,640,600"
"Aug 15, 2017",59.28,60.14,58.79,59.99,"7,863,500"
"Aug 14, 2017",58.70,59.02,58.50,58.87,"7,401,600"
"Aug 11, 2017",57.78,58.23,56.84,57.92,"5,552,500"
"Aug 10, 2017",59.17,59.51,57.87,58.03,"4,420,300"
"Aug 09, 2017",59.23,59.95,59.07,59.77,"3,070,800"
"Aug 08, 2017",59.77,60.44,59.62,59.86,"4,207,200"
"Aug 07, 2017",58.85,60.16,58.76,60.03,"5,540,200"
"Aug 04, 2017",58.43,58.57,58.01,58.51,"7,330,400"
"Aug 03, 2017",57.87,58.33,57.13,58.15,"4,725,800"
"Aug 02, 2017",58.95,59.25,56.90,57.66,"5,845,800"
"Aug 01, 2017",58.60,58.80,58.11,58.50,"4,164,500"
"Jul 31, 2017",59.70,59.89,58.07,58.40,"6,738,100"
"Jul 28, 2017",58.11,59.64,57.98,59.20,"5,871,000"
"Jul 27, 2017",59.61,60.22,57.56,58.43,"8,394,400"
"Jul 26, 2017",57.95,59.03,57.93,58.90,"5,443,700"
"Jul 25, 2017",57.98,58.37,57.87,58.07,"3,264,400"
"Jul 24, 2017",58.28,58.50,58.02,58.15,"3,671,100"
"Jul 21, 2017",58.19,58.40,57.76,58.16,"8,832,400"
"Jul 20, 2017",58.46,58.58,58.02,58.45,"8,757,000"
"Jul 19, 2017",59.27,59.33,58.19,58.36,"8,682,700"
"Jul 18, 2017",57.13,58.75,56.73,58.48,"7,126,600"
"Jul 17, 2017",57.68,57.88,57.13,57.51,"6,905,800"
"Jul 14, 2017",56.54,57.41,56.53,57.23,"4,420,300"
"Jul 13, 2017",56.44,56.68,56.06,56.46,"3,806,300"
"Jul 12, 2017",55.66,56.57,55.66,56.34,"5,836,100"
"Jul 11, 2017",54.76,55.35,54.59,55.25,"10,200,800"
"Jul 10, 2017",54.28,54.98,54.27,54.80,"4,164,400"
"Jul 07, 2017",54.65,54.91,54.31,54.55,"2,776,100"
"Jul 06, 2017",55.05,55.20,54.41,54.53,"5,978,200"
"Jul 05, 2017",50.40,55.84,50.40,55.62,"8,817,600"
"Jul 03, 2017",55.08,55.25,54.05,54.45,"4,559,100"
"Jun 30, 2017",54.33,54.73,54.08,54.48,"8,826,100"
"Jun 29, 2017",54.49,54.92,53.13,54.30,"11,963,000"
"Jun 28, 2017",54.09,55.10,53.77,54.95,"14,675,900"
"Jun 27, 2017",54.44,54.73,53.53,53.64,"17,023,600"
"Jun 26, 2017",55.38,55.60,53.97,54.31,"22,718,100"
"Jun 23, 2017",54.49,54.99,54.45,54.73,"13,065,600"
"Jun 22, 2017",54.75,55.45,54.42,54.56,"17,258,900"
"Jun 21, 2017",53.94,55.17,53.89,55.09,"28,731,700"
"Jun 20, 2017",54.54,54.90,53.79,53.81,"47,512,900"
"Jun 19, 2017",54.00,55.03,53.80,54.46,"39,430,300"
"Jun 16, 2017",52.79,53.30,51.90,52.58,"269,377,100"
"Jun 15, 2017",52.17,52.76,51.65,52.58,"72,688,400"
"Jun 14, 2017",52.42,54.26,52.16,52.63,"72,069,000"
"Jun 13, 2017",53.65,54.08,52.00,52.00,"157,375,700"
"Jun 12, 2017",53.79,54.55,52.60,53.12,"57,753,300"
"Jun 09, 2017",56.16,57.39,53.66,54.02,"74,186,700"
"Jun 08, 2017",55.35,55.94,53.49,55.71,"75,367,300"
"Jun 07, 2017",50.47,50.72,50.28,50.55,"25,993,500"
"Jun 06, 2017",50.42,50.76,50.30,50.50,"27,315,900"
"Jun 05, 2017",50.52,50.88,50.40,50.60,"16,600,800"
"Jun 02, 2017",50.53,50.75,50.31,50.60,"9,857,200"
"Jun 01, 2017",50.49,50.70,50.07,50.65,"7,776,700"
"May 31, 2017",50.60,50.65,49.97,50.32,"8,750,800"
"May 30, 2017",50.67,50.94,50.50,50.56,"8,400,200"
"May 26, 2017",50.50,50.74,50.32,50.67,"6,049,500"
"May 25, 2017",50.48,50.75,50.05,50.60,"11,961,100"
"May 24, 2017",50.18,50.59,49.90,50.32,"12,170,900"
"May 23, 2017",50.45,50.90,50.26,50.31,"7,342,000"
"May 22, 2017",50.51,51.08,50.22,50.65,"9,696,600"
"May 19, 2017",50.03,51.23,50.01,50.18,"11,182,000"
"May 18, 2017",48.68,50.03,47.74,49.63,"13,737,500"
"May 17, 2017",50.70,50.70,49.45,49.65,"20,954,100"
"May 16, 2017",50.05,51.12,50.03,50.96,"19,423,600"
"May 15, 2017",49.71,49.94,49.48,49.86,"9,129,300"
"May 12, 2017",49.75,49.75,49.44,49.65,"6,185,800"
"May 11, 2017",49.45,49.71,49.14,49.69,"6,142,900"
"May 10, 2017",49.40,49.60,49.14,49.40,"8,360,400"
"May 09, 2017",49.14,49.67,48.94,49.49,"10,279,100"
"May 08, 2017",48.71,48.96,48.51,48.85,"10,059,600"
"May 05, 2017",48.45,48.66,48.27,48.49,"7,835,500"
"May 04, 2017",48.63,48.68,48.16,48.45,"6,208,900"
"May 03, 2017",49.19,49.19,48.17,48.54,"4,702,400"
"May 02, 2017",48.72,49.30,48.72,49.09,"6,106,300"
"May 01, 2017",48.22,48.78,48.12,48.61,"6,386,500"
"Apr 28, 2017",48.45,48.50,48.16,48.21,"4,925,400"
"Apr 27, 2017",48.08,48.47,48.02,48.36,"10,635,400"
"Apr 26, 2017",48.40,48.47,48.17,48.26,"4,053,100"
"Apr 25, 2017",48.29,48.46,48.16,48.40,"10,288,200"
"Apr 24, 2017",47.89,48.20,47.75,48.15,"9,860,400"
"Apr 21, 2017",47.73,47.77,47.37,47.52,"7,055,000"
"Apr 20, 2017",47.25,47.84,47.07,47.67,"10,925,100"
"Apr 19, 2017",47.60,47.88,46.93,47.00,"12,179,500"
"Apr 18, 2017",47.25,47.75,47.14,47.56,"9,341,900"
"Apr 17, 2017",47.02,47.42,46.92,47.39,"3,857,100"
"Apr 13, 2017",46.85,47.11,46.61,46.90,"3,762,100"
"Apr 12, 2017",46.80,47.16,46.67,46.83,"5,127,300"
"Apr 11, 2017",47.03,47.21,46.42,46.79,"5,593,900"
"Apr 10, 2017",46.49,47.42,46.40,47.21,"7,818,000"
"Apr 07, 2017",46.23,46.53,45.96,46.44,"4,629,800"
"Apr 06, 2017",46.38,46.43,46.04,46.28,"4,124,600"
"Apr 05, 2017",46.41,46.92,46.24,46.38,"4,840,300"
"Apr 04, 2017",46.30,46.47,46.12,46.23,"4,758,400"
"Apr 03, 2017",46.50,46.85,46.16,46.43,"7,675,400"
"Mar 31, 2017",46.52,46.70,46.27,46.41,"7,814,100"
"Mar 30, 2017",46.80,47.05,46.60,46.62,"3,448,600"
"Mar 29, 2017",46.52,46.84,46.30,46.78,"4,403,400"
"Mar 28, 2017",46.33,46.76,46.24,46.57,"4,630,800"
"Mar 27, 2017",45.92,46.48,45.74,46.40,"6,016,600"
"Mar 24, 2017",46.65,46.87,46.14,46.40,"5,607,700"
"Mar 23, 2017",46.13,46.78,46.09,46.60,"8,297,800"
"Mar 22, 2017",45.61,46.14,45.60,46.06,"6,773,400"
"Mar 21, 2017",47.00,47.19,45.68,45.77,"6,469,400"
"Mar 20, 2017",46.62,47.16,46.52,46.77,"5,823,000"
"Mar 17, 2017",46.73,46.90,46.50,46.59,"6,192,400"
"Mar 16, 2017",46.60,46.62,46.30,46.61,"3,627,100"
"Mar 15, 2017",46.55,46.55,45.90,46.29,"6,279,300"
"Mar 14, 2017",46.41,46.76,46.19,46.37,"3,799,800"
"Mar 13, 2017",46.10,47.00,46.10,46.57,"4,702,300"
"Mar 10, 2017",46.20,46.20,45.75,45.98,"3,823,900"
"Mar 09, 2017",45.87,46.12,45.68,45.94,"3,767,600"
"Mar 08, 2017",45.85,46.19,45.73,45.98,"3,331,700"
"Mar 07, 2017",45.50,45.92,45.49,45.73,"5,116,800"
"Mar 06, 2017",45.61,45.69,45.39,45.64,"6,694,900"
"Mar 03, 2017",45.88,46.00,45.60,45.91,"6,758,300"
"Mar 02, 2017",46.02,46.13,45.62,45.94,"7,017,100"
