Time,Open,High,Low,Close,Volume
"Jan 19, 2018",180.85,182.37,180.17,181.29,"26,826,500"
"Jan 18, 2018",178.13,180.98,177.08,179.80,"23,304,900"
"Jan 17, 2018",179.26,179.32,175.80,177.60,"27,992,400"
"Jan 16, 2018",181.50,181.75,178.04,178.39,"36,183,800"
"Jan 12, 2018",178.06,181.48,177.40,179.37,"77,551,300"
"Jan 11, 2018",188.40,188.40,187.38,187.77,"9,588,600"
"Jan 10, 2018",186.94,187.89,185.63,187.84,"10,529,900"
"Jan 09, 2018",188.70,188.80,187.10,187.87,"12,393,100"
"Jan 08, 2018",187.20,188.90,186.33,188.28,"17,994,700"
"Jan 05, 2018",185.59,186.90,184.93,186.85,"13,574,500"
"Jan 04, 2018",184.90,186.21,184.10,184.33,"13,880,900"
"Jan 03, 2018",181.88,184.78,181.33,184.67,"16,886,600"
"Jan 02, 2018",177.68,181.58,177.55,181.42,"18,151,900"
"Dec 29, 2017",178.00,178.85,176.46,176.46,"10,261,500"
"Dec 28, 2017",177.95,178.94,177.68,177.92,"12,220,800"
"Dec 27, 2017",176.55,178.44,176.26,177.62,"9,496,100"
"Dec 26, 2017",176.63,177.00,174.67,175.99,"8,897,300"
"Dec 22, 2017",177.14,177.53,176.23,177.20,"8,509,500"
"Dec 21, 2017",177.94,178.68,177.05,177.45,"11,600,700"
"Dec 20, 2017",179.81,179.81,177.36,177.89,"11,860,500"
"Dec 19, 2017",179.95,180.08,178.22,179.51,"14,920,600"
"Dec 18, 2017",181.01,181.30,179.75,180.82,"17,265,400"
"Dec 15, 2017",179.02,180.49,178.36,180.18,"28,463,100"
"Dec 14, 2017",178.29,180.36,177.68,178.39,"13,591,000"
"Dec 13, 2017",177.30,179.16,177.25,178.30,"14,615,700"
"Dec 12, 2017",178.60,179.18,176.60,176.96,"16,854,100"
"Dec 11, 2017",179.30,180.22,178.80,179.04,"13,168,600"
"Dec 08, 2017",181.53,182.28,178.74,179.00,"19,883,800"
"Dec 07, 2017",175.80,180.39,175.80,180.14,"20,404,500"
"Dec 06, 2017",172.50,176.77,171.90,176.06,"20,255,800"
"Dec 05, 2017",170.45,175.38,169.01,172.83,"20,184,900"
"Dec 04, 2017",176.29,176.57,170.79,171.47,"24,459,400"
"Dec 01, 2017",176.03,177.48,172.34,175.10,"20,182,500"
"Nov 30, 2017",176.85,178.28,175.20,177.18,"25,307,600"
"Nov 29, 2017",181.89,181.97,174.00,175.13,"41,933,500"
"Nov 28, 2017",183.51,184.25,182.09,182.42,"14,379,700"
"Nov 27, 2017",182.56,183.73,181.99,183.03,"12,344,500"
"Nov 24, 2017",180.40,183.15,180.29,182.78,"9,426,300"
"Nov 22, 2017",181.30,181.73,180.44,180.87,"10,376,300"
"Nov 21, 2017",179.15,181.89,178.99,181.86,"14,504,000"
"Nov 20, 2017",178.87,179.50,178.10,178.74,"10,052,400"
"Nov 17, 2017",179.30,179.98,178.90,179.00,"13,018,000"
"Nov 16, 2017",178.76,179.83,178.50,179.59,"15,607,600"
"Nov 15, 2017",176.66,178.57,176.40,177.95,"10,253,700"
"Nov 14, 2017",178.13,178.97,177.18,178.07,"9,585,900"
"Nov 13, 2017",177.50,179.04,177.30,178.77,"9,523,400"
"Nov 10, 2017",178.35,179.10,177.96,178.46,"11,070,200"
"Nov 09, 2017",178.31,179.40,177.09,179.30,"12,610,300"
"Nov 08, 2017",179.79,180.35,179.11,179.56,"10,494,100"
"Nov 07, 2017",180.50,180.75,178.96,180.25,"12,928,200"
"Nov 06, 2017",178.56,180.45,178.31,180.17,"13,312,700"
"Nov 03, 2017",179.29,179.86,176.71,178.92,"17,822,100"
"Nov 02, 2017",180.63,181.94,177.34,178.92,"35,529,900"
"Nov 01, 2017",182.36,182.90,180.57,182.66,"40,918,300"
"Oct 31, 2017",180.57,180.80,178.94,180.06,"20,174,200"
"Oct 30, 2017",179.26,180.69,177.61,179.87,"24,353,200"
"Oct 27, 2017",174.15,178.21,173.90,177.88,"30,285,300"
"Oct 26, 2017",171.38,172.29,170.39,170.63,"11,833,100"
"Oct 25, 2017",171.90,172.25,168.89,170.60,"15,868,200"
"Oct 24, 2017",172.30,173.24,171.50,171.80,"12,267,900"
"Oct 23, 2017",175.20,175.34,171.25,171.27,"13,852,700"
"Oct 20, 2017",175.50,175.88,174.63,174.98,"12,602,200"
"Oct 19, 2017",174.93,176.03,172.63,174.56,"14,048,400"
"Oct 18, 2017",176.65,176.74,175.75,176.03,"12,752,400"
"Oct 17, 2017",174.71,176.13,174.36,176.11,"15,990,100"
"Oct 16, 2017",174.49,175.00,174.06,174.52,"11,498,800"
"Oct 13, 2017",173.45,174.65,173.20,173.74,"13,658,300"
"Oct 12, 2017",172.61,173.85,172.29,172.55,"10,351,000"
"Oct 11, 2017",171.95,172.78,171.40,172.74,"11,283,700"
"Oct 10, 2017",173.00,173.20,170.80,171.59,"11,341,100"
"Oct 09, 2017",172.70,174.88,172.00,172.50,"14,570,400"
"Oct 06, 2017",170.25,172.37,169.75,172.23,"13,124,500"
"Oct 05, 2017",169.18,171.31,168.60,171.24,"14,580,600"
"Oct 04, 2017",169.83,170.67,168.29,168.42,"12,127,900"
"Oct 03, 2017",169.30,170.73,169.20,169.96,"8,190,300"
"Oct 02, 2017",171.39,171.87,168.75,169.47,"13,392,300"
"Sep 29, 2017",168.83,171.66,168.81,170.87,"15,340,400"
"Sep 28, 2017",167.94,169.07,167.16,168.73,"12,178,700"
"Sep 27, 2017",165.90,168.34,165.57,167.68,"19,242,500"
"Sep 26, 2017",164.50,165.50,162.78,164.21,"23,363,300"
"Sep 25, 2017",169.24,169.30,161.56,162.87,"41,251,600"
"Sep 22, 2017",170.21,171.73,169.22,170.54,"12,097,100"
"Sep 21, 2017",171.69,172.27,170.01,171.11,"11,161,400"
"Sep 20, 2017",172.50,173.05,170.70,172.17,"12,264,100"
"Sep 19, 2017",170.62,172.56,170.36,172.52,"13,168,600"
"Sep 18, 2017",171.99,172.07,169.34,170.01,"12,954,000"
"Sep 15, 2017",170.88,172.34,170.26,171.64,"15,660,500"
"Sep 14, 2017",172.26,172.28,170.50,170.96,"15,615,700"
"Sep 13, 2017",173.01,173.17,172.06,173.05,"9,119,300"
"Sep 12, 2017",173.76,174.00,171.75,172.96,"11,186,300"
"Sep 11, 2017",172.40,173.89,172.20,173.51,"12,372,000"
"Sep 08, 2017",173.09,173.49,170.80,170.95,"10,998,500"
"Sep 07, 2017",171.94,173.31,170.27,173.21,"18,049,500"
"Sep 06, 2017",170.91,172.48,169.57,172.09,"13,906,300"
"Sep 05, 2017",171.27,172.39,169.55,170.72,"13,210,900"
"Sep 01, 2017",172.40,172.92,171.31,172.02,"11,677,600"
"Aug 31, 2017",170.40,172.15,170.06,171.97,"17,226,500"
"Aug 30, 2017",168.17,170.18,167.63,169.92,"11,138,300"
"Aug 29, 2017",165.25,168.43,165.00,168.05,"11,121,000"
"Aug 28, 2017",166.91,167.70,166.33,167.24,"8,553,700"
"Aug 25, 2017",167.86,168.38,166.18,166.32,"12,614,500"
"Aug 24, 2017",168.88,169.29,166.41,167.74,"14,030,400"
"Aug 23, 2017",168.84,169.36,168.20,168.71,"9,856,500"
"Aug 22, 2017",168.28,169.87,167.15,169.64,"11,391,000"
"Aug 21, 2017",167.16,168.00,165.82,167.78,"11,907,500"
"Aug 18, 2017",166.84,168.67,166.21,167.41,"15,093,600"
"Aug 17, 2017",169.34,169.86,166.85,166.91,"17,216,000"
"Aug 16, 2017",171.25,171.38,169.24,170.00,"15,779,900"
"Aug 15, 2017",171.49,171.50,170.01,171.00,"8,729,200"
"Aug 14, 2017",170.09,171.08,169.29,170.75,"12,954,200"
"Aug 11, 2017",167.95,168.82,166.85,168.08,"13,791,200"
"Aug 10, 2017",170.06,170.59,166.85,167.40,"20,832,700"
"Aug 09, 2017",169.98,171.45,169.56,171.18,"10,815,000"
"Aug 08, 2017",171.88,173.05,170.62,171.23,"14,393,500"
"Aug 07, 2017",169.95,172.06,169.66,171.98,"12,787,800"
"Aug 04, 2017",168.97,170.06,168.69,169.62,"10,777,700"
"Aug 03, 2017",169.30,169.70,168.25,168.59,"10,793,800"
"Aug 02, 2017",170.30,170.55,166.91,169.30,"17,433,800"
"Aug 01, 2017",169.82,170.47,169.05,169.86,"14,385,000"
"Jul 31, 2017",172.00,172.72,168.55,169.25,"25,478,900"
"Jul 28, 2017",169.07,173.43,169.05,172.45,"24,557,600"
"Jul 27, 2017",174.70,175.49,167.50,170.44,"68,910,700"
"Jul 26, 2017",166.01,166.01,164.10,165.61,"35,236,900"
"Jul 25, 2017",165.01,165.54,163.86,165.28,"15,383,200"
"Jul 24, 2017",164.64,166.17,164.31,166.00,"17,367,000"
"Jul 21, 2017",164.16,165.05,163.75,164.43,"14,744,000"
"Jul 20, 2017",164.80,165.00,162.81,164.53,"18,523,100"
"Jul 19, 2017",163.59,165.70,163.17,164.14,"26,273,600"
"Jul 18, 2017",159.66,163.73,159.42,162.86,"23,722,900"
"Jul 17, 2017",160.25,160.78,158.81,159.73,"12,858,800"
"Jul 14, 2017",160.13,160.32,159.33,159.97,"16,371,200"
"Jul 13, 2017",158.74,159.78,158.42,159.26,"13,929,200"
"Jul 12, 2017",156.49,159.16,156.20,158.90,"22,739,400"
"Jul 11, 2017",153.37,155.42,152.91,155.27,"13,667,700"
"Jul 10, 2017",151.69,153.98,151.51,153.50,"13,378,700"
"Jul 07, 2017",149.25,151.99,149.19,151.44,"13,615,900"
"Jul 06, 2017",149.03,150.04,148.00,148.82,"14,951,800"
"Jul 05, 2017",149.00,150.85,148.13,150.34,"14,334,300"
"Jul 03, 2017",151.72,152.15,147.80,148.43,"13,862,700"
"Jun 30, 2017",151.90,151.92,150.06,150.98,"17,666,000"
"Jun 29, 2017",152.28,152.50,148.92,151.04,"23,973,500"
"Jun 28, 2017",150.92,153.47,149.86,153.24,"16,719,100"
"Jun 27, 2017",152.84,153.31,150.39,150.58,"19,360,800"
"Jun 26, 2017",156.25,156.50,153.20,153.59,"18,049,700"
"Jun 23, 2017",152.72,155.20,152.65,155.07,"18,027,000"
"Jun 22, 2017",153.01,154.55,152.91,153.40,"13,005,500"
"Jun 21, 2017",152.36,154.08,151.88,153.91,"15,039,800"
"Jun 20, 2017",152.88,153.84,152.21,152.25,"14,743,900"
"Jun 19, 2017",151.71,153.57,151.71,152.87,"19,026,500"
"Jun 16, 2017",149.59,150.83,148.60,150.64,"22,882,400"
"Jun 15, 2017",147.67,150.04,146.37,149.80,"18,994,200"
"Jun 14, 2017",151.26,152.40,149.05,150.25,"20,808,800"
"Jun 13, 2017",150.15,151.18,148.90,150.68,"20,483,400"
"Jun 12, 2017",148.17,149.20,144.56,148.44,"33,170,200"
"Jun 09, 2017",154.77,155.59,146.61,149.60,"35,577,700"
"Jun 08, 2017",154.08,154.73,153.10,154.71,"17,719,700"
"Jun 07, 2017",153.27,153.75,152.34,153.12,"12,066,700"
"Jun 06, 2017",153.41,154.52,152.48,152.81,"13,457,100"
"Jun 05, 2017",153.64,154.71,153.41,153.63,"12,520,400"
"Jun 02, 2017",151.85,153.63,151.30,153.61,"16,854,400"
"Jun 01, 2017",151.75,152.29,150.30,151.53,"14,530,600"
"May 31, 2017",152.70,153.35,151.09,151.46,"18,023,900"
"May 30, 2017",151.97,152.90,151.64,152.38,"13,226,000"
"May 26, 2017",152.23,152.25,151.15,152.13,"14,996,200"
"May 25, 2017",150.30,152.59,149.95,151.96,"19,891,400"
"May 24, 2017",148.51,150.23,148.42,150.04,"17,862,400"
"May 23, 2017",148.52,148.81,147.25,148.07,"12,817,800"
"May 22, 2017",148.08,148.59,147.69,148.24,"12,586,700"
"May 19, 2017",148.45,149.39,147.96,148.06,"16,187,900"
"May 18, 2017",144.72,148.15,144.51,147.66,"23,031,600"
"May 17, 2017",148.00,148.67,144.42,144.85,"28,300,100"
"May 16, 2017",150.11,150.21,149.03,149.78,"14,550,800"
"May 15, 2017",150.17,151.48,149.77,150.19,"15,064,700"
"May 12, 2017",150.40,150.46,149.63,150.33,"9,598,200"
"May 11, 2017",150.31,150.65,149.41,150.04,"11,841,900"
"May 10, 2017",150.23,150.52,148.86,150.29,"12,080,700"
"May 09, 2017",151.49,152.59,150.21,150.48,"17,453,900"
"May 08, 2017",150.71,151.08,149.74,151.06,"15,827,500"
"May 05, 2017",151.45,151.63,149.79,150.24,"17,148,500"
"May 04, 2017",150.17,151.52,148.72,150.85,"36,225,500"
"May 03, 2017",153.60,153.60,151.34,151.80,"29,782,500"
"May 02, 2017",153.34,153.44,151.66,152.78,"21,870,400"
"May 01, 2017",151.74,152.57,151.42,152.46,"25,218,300"
"Apr 28, 2017",149.50,151.53,149.07,150.25,"30,568,000"
"Apr 27, 2017",146.67,147.75,146.14,147.70,"11,275,100"
"Apr 26, 2017",147.09,147.59,146.09,146.56,"12,395,000"
"Apr 25, 2017",145.79,147.15,145.79,146.49,"17,767,500"
"Apr 24, 2017",144.96,145.67,144.34,145.47,"14,407,200"
"Apr 21, 2017",143.90,144.17,142.27,143.68,"12,382,000"
"Apr 20, 2017",142.95,144.25,142.69,143.80,"15,968,200"
"Apr 19, 2017",141.35,143.04,141.27,142.27,"15,563,900"
"Apr 18, 2017",141.27,141.91,140.61,140.96,"14,807,500"
"Apr 17, 2017",139.76,141.55,139.75,141.42,"11,519,700"
"Apr 13, 2017",139.62,140.58,139.33,139.39,"10,965,600"
"Apr 12, 2017",139.72,140.40,139.44,139.58,"11,612,500"
"Apr 11, 2017",140.80,141.03,138.81,139.92,"16,638,100"
"Apr 10, 2017",141.00,141.43,140.63,141.04,"9,039,400"
"Apr 07, 2017",141.20,141.55,140.24,140.78,"11,818,300"
"Apr 06, 2017",142.11,142.22,140.91,141.17,"15,103,400"
"Apr 05, 2017",142.26,143.44,141.29,141.85,"17,158,100"
"Apr 04, 2017",141.86,142.09,141.27,141.73,"12,948,600"
"Apr 03, 2017",141.93,142.47,140.82,142.28,"13,564,000"
"Mar 31, 2017",142.31,142.63,141.89,142.05,"11,478,300"
"Mar 30, 2017",142.40,142.95,141.85,142.41,"12,404,000"
"Mar 29, 2017",141.99,142.86,141.43,142.65,"16,527,600"
"Mar 28, 2017",140.36,141.95,140.01,141.76,"14,679,400"
"Mar 27, 2017",139.05,140.65,138.77,140.32,"12,800,500"
"Mar 24, 2017",140.08,141.02,139.76,140.34,"16,664,700"
"Mar 23, 2017",139.48,140.39,139.09,139.53,"13,022,800"
"Mar 22, 2017",137.93,139.79,137.60,139.59,"17,055,400"
"Mar 21, 2017",141.15,142.31,138.40,138.51,"29,894,800"
"Mar 20, 2017",139.71,140.19,139.25,139.94,"12,099,500"
"Mar 17, 2017",140.34,140.34,139.70,139.84,"20,592,800"
"Mar 16, 2017",140.20,140.25,139.73,139.99,"13,612,900"
"Mar 15, 2017",139.29,140.10,138.49,139.72,"19,344,800"
"Mar 14, 2017",139.46,139.46,138.52,139.32,"12,944,000"
"Mar 13, 2017",138.71,139.68,138.67,139.60,"10,955,500"
"Mar 10, 2017",138.91,139.49,138.22,138.79,"16,314,100"
"Mar 09, 2017",137.72,138.57,137.40,138.24,"15,535,300"
"Mar 08, 2017",137.15,137.99,137.05,137.72,"10,184,500"
"Mar 07, 2017",137.03,138.37,136.99,137.30,"13,527,100"
"Mar 06, 2017",136.88,137.83,136.51,137.42,"12,748,200"
"Mar 03, 2017",136.63,137.33,136.08,137.17,"11,160,600"
"Mar 02, 2017",137.09,137.82,136.31,136.76,"12,294,800"
