Time,Price,Volume
2018-03-01 22:00:11,73.74,"9,733,106"
2018-03-01 22:00:24,73.74,"9,733,106"
2018-03-01 22:00:38,73.74,"9,733,106"
2018-03-01 22:00:51,73.74,"9,733,106"
2018-03-01 22:01:03,73.74,"9,733,106"
2018-03-01 22:01:16,73.74,"9,733,106"
2018-03-01 22:01:29,73.74,"9,733,106"
2018-03-01 22:01:42,73.74,"9,733,106"
2018-03-01 22:01:55,73.74,"9,733,106"
2018-03-01 22:02:08,73.74,"9,733,106"
2018-03-01 22:02:21,73.74,"9,733,106"
