Time,Price,Volume
2018-03-01 23:06:41,330.93,"6,885,601"
2018-03-01 23:06:54,330.93,"6,885,601"
2018-03-01 23:07:06,330.93,"6,885,601"
2018-03-01 23:07:19,330.93,"6,885,601"
2018-03-01 23:07:31,330.93,"6,885,601"
2018-03-01 23:07:44,330.93,"6,885,601"
2018-03-01 23:07:56,330.93,"6,885,601"
2018-03-01 23:08:08,330.93,"6,885,601"
2018-03-01 23:08:21,330.93,"6,885,601"
2018-03-01 23:08:33,330.93,"6,885,601"
2018-03-01 23:08:45,330.93,"6,885,601"
