Time,Price,Volume
2018-03-01 22:49:08,"1,493.45","6,835,230"
2018-03-01 22:49:21,"1,493.45","6,835,230"
2018-03-01 22:49:34,"1,493.45","6,835,230"
2018-03-01 22:49:47,"1,493.45","6,835,230"
2018-03-01 22:49:59,"1,493.45","6,835,230"
2018-03-01 22:50:12,"1,493.45","6,835,230"
2018-03-01 22:50:25,"1,493.45","6,835,230"
2018-03-01 22:50:38,"1,493.45","6,835,230"
2018-03-01 22:50:51,"1,493.45","6,835,230"
2018-03-01 22:51:04,"1,493.45","6,835,230"
2018-03-01 22:51:17,"1,493.45","6,835,230"
