Time,Open,High,Low,Close,Volume
"Jan 23, 2018","1,159.85","1,171.63","1,158.75","1,169.97","1,333,100"
"Jan 22, 2018","1,137.49","1,159.88","1,135.11","1,155.81","1,618,000"
"Jan 19, 2018","1,131.83","1,137.86","1,128.30","1,137.51","1,778,200"
"Jan 18, 2018","1,131.41","1,132.51","1,117.50","1,129.79","1,198,200"
"Jan 17, 2018","1,126.22","1,132.60","1,117.01","1,131.98","1,202,600"
"Jan 16, 2018","1,132.51","1,139.91","1,117.83","1,121.76","1,575,300"
"Jan 12, 2018","1,102.41","1,124.29","1,101.15","1,122.26","1,720,500"
"Jan 11, 2018","1,106.30","1,106.53","1,099.59","1,105.52","978,300"
"Jan 10, 2018","1,097.10","1,104.60","1,096.11","1,102.61","1,042,800"
"Jan 09, 2018","1,109.40","1,110.57","1,101.23","1,106.26","902,500"
"Jan 08, 2018","1,102.23","1,111.27","1,101.62","1,106.94","1,047,600"
"Jan 05, 2018","1,094.00","1,104.25","1,092.00","1,102.23","1,279,100"
"Jan 04, 2018","1,088.00","1,093.57","1,084.00","1,086.40","1,004,600"
"Jan 03, 2018","1,064.31","1,086.29","1,063.21","1,082.48","1,430,200"
"Jan 02, 2018","1,048.34","1,066.94","1,045.23","1,065.00","1,237,600"
"Dec 29, 2017","1,046.72","1,049.70","1,044.90","1,046.40","887,500"
"Dec 28, 2017","1,051.60","1,054.75","1,044.77","1,048.14","837,100"
"Dec 27, 2017","1,057.39","1,058.37","1,048.05","1,049.37","1,271,900"
"Dec 26, 2017","1,058.07","1,060.12","1,050.20","1,056.74","760,600"
"Dec 22, 2017","1,061.11","1,064.20","1,059.44","1,060.12","755,100"
"Dec 21, 2017","1,064.95","1,069.33","1,061.79","1,063.63","995,700"
"Dec 20, 2017","1,071.78","1,073.38","1,061.52","1,064.95","1,268,600"
"Dec 19, 2017","1,075.20","1,076.84","1,063.55","1,070.68","1,338,700"
"Dec 18, 2017","1,066.08","1,078.49","1,062.00","1,077.14","1,554,600"
"Dec 15, 2017","1,054.61","1,067.62","1,049.50","1,064.19","3,275,900"
"Dec 14, 2017","1,045.00","1,058.50","1,043.11","1,049.15","1,558,700"
"Dec 13, 2017","1,046.12","1,046.67","1,038.38","1,040.61","1,282,700"
"Dec 12, 2017","1,039.63","1,050.31","1,033.69","1,040.48","1,279,500"
"Dec 11, 2017","1,035.50","1,043.80","1,032.05","1,041.10","1,192,800"
"Dec 08, 2017","1,037.49","1,042.05","1,032.52","1,037.05","1,290,800"
"Dec 07, 2017","1,020.43","1,034.24","1,018.07","1,030.93","1,458,200"
"Dec 06, 2017","1,001.50","1,024.97","1,001.14","1,018.38","1,272,000"
"Dec 05, 2017",995.94,"1,020.61",988.28,"1,005.15","2,067,300"
"Dec 04, 2017","1,012.66","1,016.10",995.57,998.68,"1,906,400"
"Dec 01, 2017","1,015.80","1,022.49","1,002.02","1,010.17","1,909,600"
"Nov 30, 2017","1,022.37","1,028.49","1,015.00","1,021.41","1,724,000"
"Nov 29, 2017","1,042.68","1,044.08","1,015.65","1,021.66","2,459,400"
"Nov 28, 2017","1,055.09","1,062.38","1,040.00","1,047.41","1,424,400"
"Nov 27, 2017","1,040.00","1,055.46","1,038.44","1,054.21","1,307,900"
"Nov 24, 2017","1,035.87","1,043.18","1,035.00","1,040.61","537,000"
"Nov 22, 2017","1,035.00","1,039.71","1,031.43","1,035.96","746,300"
"Nov 21, 2017","1,023.31","1,035.11","1,022.66","1,034.49","1,097,000"
"Nov 20, 2017","1,020.26","1,022.61","1,017.50","1,018.38","953,500"
"Nov 17, 2017","1,034.01","1,034.42","1,017.75","1,019.09","1,397,100"
"Nov 16, 2017","1,022.52","1,035.92","1,022.52","1,032.50","1,129,700"
"Nov 15, 2017","1,019.21","1,024.09","1,015.42","1,020.91","854,000"
