Time,Price,Volume
2018-03-01 23:37:30,3.18,"7,712,007"
2018-03-01 23:37:43,3.18,"7,712,007"
2018-03-01 23:37:55,3.18,"7,712,007"
2018-03-01 23:38:08,3.18,"7,712,007"
2018-03-01 23:38:20,3.18,"7,712,007"
2018-03-01 23:38:33,3.18,"7,712,007"
2018-03-01 23:38:45,3.18,"7,712,007"
2018-03-01 23:38:57,3.18,"7,712,007"
2018-03-01 23:39:10,3.18,"7,712,007"
2018-03-01 23:39:23,3.18,"7,712,007"
2018-03-01 23:39:35,3.18,"7,712,007"
2018-03-01 23:39:48,3.18,"7,712,007"
2018-03-01 23:40:00,3.18,"7,712,007"
